curie,label,retrieved_at
hgnc:15894,PANK2,2026-04-02T13:03:14.283620
hgnc:30521,SLC46A1,2026-04-02T13:03:14.283623
hgnc:3791,FOLR1,2026-04-02T13:03:14.283626
hgnc:2861,DHFR,2026-04-02T13:03:14.283628
